site_id,month,day,year,submission_date,July,August,September
ZW05070A,7,9,2024,2024-07-09 00:00:00,0,0,0
ZW08070A,10,15,2024,2024-10-15 09:29:54,0,0,0
ZW070605,10,15,2024,2024-10-15 16:47:57,0,0,0
ZW090A04,7,2,2024,2024-07-02 00:00:00,0,0,0
ZW080506,8,23,2024,2024-08-23 00:00:00,0,0,0
ZW040127,3,28,2024,2024-03-28 00:00:00,0,0,0
ZW090A13,9,24,2024,2024-09-24 00:00:00,0,0,0
ZW080391,5,28,2024,2024-05-28 00:00:00,0,0,0
ZW040746,10,7,2024,2024-10-07 14:55:08,0,0,0
ZW010433,4,30,2024,2024-04-30 00:00:00,0,0,0
ZW080725,10,28,2024,2024-10-28 11:45:52,0,0,0
ZW080204,6,15,2024,2024-06-15 00:00:00,0,0,0
ZW060208,4,4,2024,2024-04-04 00:00:00,0,0,0
ZW080592,3,16,2024,2024-03-16 00:00:00,0,0,0
ZW07030A,6,14,2024,2024-06-14 00:00:00,0,0,0
ZW080230,10,7,2024,2024-10-07 21:19:28,0,0,0
ZW01030C,10,28,2024,2024-10-28 07:22:52,0,0,0
ZW07040B,5,31,2024,2024-05-31 00:00:00,0,0,0
ZW030927,3,7,2024,2024-03-07 00:00:00,0,0,0
ZW08070A,10,21,2024,2024-10-21 15:23:18,0,0,0
ZW03090A,10,15,2024,2024-10-15 13:14:36,0,0,0
ZW08070C,8,4,2024,2024-08-04 00:00:00,0,0,0
ZW090A06,10,28,2024,2024-10-28 07:32:41,0,0,0
ZW080204,10,7,2024,2024-10-07 06:30:12,0,0,0
ZW07050B,7,31,2024,2024-07-31 00:00:00,1,0,0
ZW010347,6,23,2024,2024-06-23 00:00:00,0,0,0
ZW06070A,10,4,2024,2024-10-04 11:04:45,0,0,0
ZW050733,6,27,2024,2024-06-27 00:00:00,0,0,0
ZW080408,4,15,2024,2024-04-15 00:00:00,0,0,0
ZW000A25,6,30,2024,2024-06-30 00:00:00,0,0,0
ZW07050A,4,26,2024,2024-04-26 00:00:00,0,0,0
ZW04040A,10,17,2024,2024-10-17 21:02:22,0,0,0
ZW090A13,10,8,2024,2024-10-08 13:08:34,0,0,0
ZW060429,7,26,2024,2024-07-26 00:00:00,1,0,0
ZW070403,6,7,2024,2024-06-07 00:00:00,0,0,0
ZW080592,6,15,2024,2024-06-15 00:00:00,0,0,0
ZW04040A,10,28,2024,2024-10-28 12:41:56,0,0,0
ZW06070A,10,17,2024,2024-10-17 16:18:29,0,0,0
ZW000A37,6,11,2024,2024-06-11 00:00:00,0,0,0
ZW080592,4,22,2024,2024-04-22 00:00:00,0,0,0
ZW02080B,8,8,2024,2024-08-08 00:00:00,0,0,0
ZW030701,4,20,2024,2024-04-20 00:00:00,0,0,0
ZW040748,4,3,2024,2024-04-03 00:00:00,0,0,0
ZW080391,5,18,2024,2024-05-18 00:00:00,0,0,0
ZW080403,10,17,2024,2024-10-17 16:19:46,0,0,0
ZW080592,10,25,2024,2024-10-25 14:03:58,0,0,0
ZW030203,6,26,2024,2024-06-26 00:00:00,0,0,0
ZW080493,7,29,2024,2024-07-29 00:00:00,1,0,0
ZW080430,3,20,2024,2024-03-20 00:00:00,0,0,0
ZW04010B,10,15,2024,2024-10-15 07:31:51,0,0,0
ZW070445,5,8,2024,2024-05-08 00:00:00,0,0,0
ZW080592,7,13,2024,2024-07-13 00:00:00,0,0,0
ZW080592,3,29,2024,2024-03-29 00:00:00,0,0,0
ZW080532,5,30,2024,2024-05-30 00:00:00,0,0,0
ZW04040A,10,11,2024,2024-10-11 14:51:12,0,0,0
ZW070561,7,25,2024,2024-07-25 00:00:00,1,0,0
ZW090A07,7,3,2024,2024-07-03 00:00:00,0,0,0
ZW060330,8,14,2024,2024-08-14 00:00:00,0,0,0
ZW050404,7,22,2024,2024-07-22 00:00:00,0,0,0
ZW030922,10,29,2024,2024-10-29 14:55:06,0,0,0
ZW080210,9,4,2024,2024-09-04 00:00:00,0,0,0
ZW05040A,4,11,2024,2024-04-11 00:00:00,0,0,0
ZW04040A,10,21,2024,2024-10-21 09:04:04,0,0,0
ZW070325,7,3,2024,2024-07-03 00:00:00,0,0,0
ZW070463,4,7,2024,2024-04-07 00:00:00,0,0,0
ZW040426,6,25,2024,2024-06-25 00:00:00,0,0,0
ZW060382,6,4,2024,2024-06-04 00:00:00,0,0,0
ZW090A07,7,3,2024,2024-07-03 00:00:00,0,0,0
ZW06070A,10,17,2024,2024-10-17 16:18:38,0,0,0
ZW070566,7,27,2024,2024-07-27 00:00:00,1,0,0
ZW000A01,3,28,2024,2024-03-28 00:00:00,0,0,0
ZW040748,4,4,2024,2024-04-04 00:00:00,0,0,0
ZW03090A,10,22,2024,2024-10-22 12:36:25,0,0,0
ZW080726,9,15,2024,2024-09-15 00:00:00,0,0,0
ZW090A10,10,8,2024,2024-10-08 09:23:36,0,0,0
ZW04070C,5,13,2024,2024-05-13 00:00:00,0,0,0
ZW080493,10,23,2024,2024-10-23 14:32:55,0,0,0
ZW000A68,8,4,2024,2024-08-04 00:00:00,0,0,0
ZW080592,9,23,2024,2024-09-23 00:00:00,0,0,0
ZW080542,10,18,2024,2024-10-18 12:47:19,0,0,0
ZW03030A,7,9,2024,2024-07-09 00:00:00,0,0,0
ZW01010C,10,22,2024,2024-10-22 08:59:08,0,0,0
ZW080503,4,6,2024,2024-04-06 00:00:00,0,0,0
ZW090A66,7,26,2024,2024-07-26 00:00:00,1,0,0
ZW080308,7,7,2024,2024-07-07 00:00:00,0,0,0
ZW090A12,7,2,2024,2024-07-02 00:00:00,0,0,0
ZW02040A,9,10,2024,2024-09-10 00:00:00,0,0,0
ZW040746,5,14,2024,2024-05-14 00:00:00,0,0,0
ZW090A12,8,18,2024,2024-08-18 00:00:00,0,0,0
ZW080737,10,2,2024,2024-10-02 07:53:55,0,0,0
ZW070406,10,2,2024,2024-10-02 12:08:03,0,0,0
ZW090A12,7,5,2024,2024-07-05 00:00:00,0,0,0
ZW080391,5,9,2024,2024-05-09 00:00:00,0,0,0
ZW01030C,10,9,2024,2024-10-09 14:23:42,0,0,0
ZW07050B,7,12,2024,2024-07-12 00:00:00,0,0,0
ZW080204,9,11,2024,2024-09-11 00:00:00,0,0,0
ZW070463,4,7,2024,2024-04-07 00:00:00,0,0,0
ZW060430,10,23,2024,2024-10-23 04:00:44,0,0,0
ZW030701,4,27,2024,2024-04-27 00:00:00,0,0,0
ZW080210,8,21,2024,2024-08-21 00:00:00,0,0,0
ZW06050C,7,18,2024,2024-07-18 00:00:00,0,0,0
ZW07060A,8,9,2024,2024-08-09 00:00:00,0,0,0
ZW04070C,5,23,2024,2024-05-23 00:00:00,0,0,0
ZW090A13,9,4,2024,2024-09-04 00:00:00,0,0,0
ZW090A07,5,29,2024,2024-05-29 00:00:00,0,0,0
ZW080403,9,26,2024,2024-09-26 00:00:00,0,0,1
ZW010442,7,22,2024,2024-07-22 00:00:00,0,0,0
ZW080211,9,24,2024,2024-09-24 00:00:00,0,0,0
ZW07050B,7,10,2024,2024-07-10 00:00:00,0,0,0
ZW030280,8,28,2024,2024-08-28 00:00:00,0,1,0
ZW05020A,10,22,2024,2024-10-22 01:28:42,0,0,0
ZW070463,6,23,2024,2024-06-23 00:00:00,0,0,0
ZW000A26,2,22,2024,2024-02-22 00:00:00,0,0,0
ZW030339,7,6,2024,2024-07-06 00:00:00,0,0,0
ZW07050A,4,26,2024,2024-04-26 00:00:00,0,0,0
ZW000A01,3,28,2024,2024-03-28 00:00:00,0,0,0
ZW090A05,8,29,2024,2024-08-29 00:00:00,0,1,0
ZW060627,3,25,2024,2024-03-25 00:00:00,0,0,0
ZW06070A,10,7,2024,2024-10-07 19:56:13,0,0,0
ZW070396,7,13,2024,2024-07-13 00:00:00,0,0,0
ZW070563,8,30,2024,2024-08-30 00:00:00,0,1,0
ZW080210,8,28,2024,2024-08-28 00:00:00,0,1,0
ZW07050B,8,28,2024,2024-08-28 00:00:00,0,1,0
ZW05060C,7,17,2024,2024-07-17 00:00:00,0,0,0
ZW030701,4,15,2024,2024-04-15 00:00:00,0,0,0
ZW010419,8,7,2024,2024-08-07 00:00:00,0,0,0
ZW080211,9,24,2024,2024-09-24 00:00:00,0,0,0
ZW080628,8,18,2024,2024-08-18 00:00:00,0,0,0
ZW050630,4,8,2024,2024-04-08 00:00:00,0,0,0
ZW03090A,10,15,2024,2024-10-15 08:28:11,0,0,0
ZW060625,10,7,2024,2024-10-07 08:28:17,0,0,0
ZW070301,4,8,2024,2024-04-08 00:00:00,0,0,0
ZW08070C,8,4,2024,2024-08-04 00:00:00,0,0,0
ZW070445,5,31,2024,2024-05-31 00:00:00,0,0,0
ZW000A25,6,27,2024,2024-06-27 00:00:00,0,0,0
ZW020475,3,27,2024,2024-03-27 00:00:00,0,0,0
ZW060745,10,16,2024,2024-10-16 08:03:31,0,0,0
ZW010544,10,8,2024,2024-10-08 01:01:51,0,0,0
ZW030561,6,19,2024,2024-06-19 00:00:00,0,0,0
ZW01030A,4,8,2024,2024-04-08 00:00:00,0,0,0
ZW090A33,7,31,2024,2024-07-31 00:00:00,1,0,0
ZW080592,6,26,2024,2024-06-26 00:00:00,0,0,0
ZW05020A,6,26,2024,2024-06-26 00:00:00,0,0,0
ZW04040A,10,21,2024,2024-10-21 13:06:56,0,0,0
ZW090A17,8,5,2024,2024-08-05 00:00:00,0,0,0
ZW080204,10,14,2024,2024-10-14 08:17:21,0,0,0
ZW090A33,7,31,2024,2024-07-31 00:00:00,1,0,0
ZW04010A,10,17,2024,2024-10-17 18:00:54,0,0,0
ZW070627,5,17,2024,2024-05-17 00:00:00,0,0,0
ZW080507,9,18,2024,2024-09-18 00:00:00,0,0,0
ZW090A14,10,3,2024,2024-10-03 14:56:49,0,0,0
ZW080602,8,28,2024,2024-08-28 00:00:00,0,1,0
ZW04070C,5,15,2024,2024-05-15 00:00:00,0,0,0
ZW06070A,10,16,2024,2024-10-16 22:09:58,0,0,0
ZW040249,6,19,2024,2024-06-19 00:00:00,0,0,0
ZW080631,8,30,2024,2024-08-30 00:00:00,0,1,0
ZW05020A,6,26,2024,2024-06-26 00:00:00,0,0,0
ZW000A13,4,3,2024,2024-04-03 00:00:00,0,0,0
ZW020830,6,5,2024,2024-06-05 00:00:00,0,0,0
ZW010390,4,7,2024,2024-04-07 00:00:00,0,0,0
ZW090A49,7,18,2024,2024-07-18 00:00:00,0,0,0
ZW090A03,10,10,2024,2024-10-10 16:48:55,0,0,0
ZW07050B,7,9,2024,2024-07-09 00:00:00,0,0,0
ZW080204,4,2,2024,2024-04-02 00:00:00,0,0,0
ZW010506,7,17,2024,2024-07-17 00:00:00,0,0,0
ZW020525,7,31,2024,2024-07-31 00:00:00,1,0,0
ZW080328,8,25,2024,2024-08-25 00:00:00,0,1,0
ZW04050B,4,24,2024,2024-04-24 00:00:00,0,0,0
ZW080493,8,30,2024,2024-08-30 00:00:00,0,1,0
ZW08040E,7,30,2024,2024-07-30 00:00:00,1,0,0
ZW080592,6,17,2024,2024-06-17 00:00:00,0,0,0
ZW060201,7,12,2024,2024-07-12 00:00:00,0,0,0
ZW070406,10,10,2024,2024-10-10 15:00:25,0,0,0
ZW030226,10,23,2024,2024-10-23 12:41:13,0,0,0
ZW040621,10,2,2024,2024-10-02 14:18:14,0,0,0
ZW080507,6,14,2024,2024-06-14 00:00:00,0,0,0
ZW060676,6,30,2024,2024-06-30 00:00:00,0,0,0
ZW050506,4,4,2024,2024-04-04 00:00:00,0,0,0
ZW04020A,10,13,2024,2024-10-13 01:48:36,0,0,0
ZW020350,10,12,2024,2024-10-12 11:20:52,0,0,0
ZW040746,10,7,2024,2024-10-07 14:55:14,0,0,0
ZW010511,6,16,2024,2024-06-16 00:00:00,0,0,0
ZW070311,9,4,2024,2024-09-04 00:00:00,0,0,0
ZW080403,8,27,2024,2024-08-27 00:00:00,0,1,0
ZW060236,10,26,2024,2024-10-26 08:39:50,0,0,0
ZW07030A,9,13,2024,2024-09-13 00:00:00,0,0,0
ZW04040A,10,17,2024,2024-10-17 21:03:05,0,0,0
ZW010419,2,7,2024,2024-02-07 00:00:00,0,0,0
ZW04070C,5,16,2024,2024-05-16 00:00:00,0,0,0
ZW020833,7,19,2024,2024-07-19 00:00:00,0,0,0
ZW020535,2,19,2024,2024-02-19 00:00:00,0,0,0
ZW090A10,10,8,2024,2024-10-08 09:23:18,0,0,0
ZW04020A,10,13,2024,2024-10-13 01:48:39,0,0,0
ZW090A12,10,9,2024,2024-10-09 13:22:38,0,0,0
ZW05060A,7,16,2024,2024-07-16 00:00:00,0,0,0
ZW03090A,10,15,2024,2024-10-15 13:13:17,0,0,0
ZW000A18,2,22,2024,2024-02-22 00:00:00,0,0,0
ZW060126,6,22,2024,2024-06-22 00:00:00,0,0,0
ZW090A49,7,3,2024,2024-07-03 00:00:00,0,0,0
ZW010447,10,30,2024,2024-10-30 10:18:18,0,0,0
ZW05050A,10,25,2024,2024-10-25 01:32:17,0,0,0
ZW000A41,6,13,2024,2024-06-13 00:00:00,0,0,0
ZW090A33,7,31,2024,2024-07-31 00:00:00,1,0,0
ZW070563,10,23,2024,2024-10-23 10:23:37,0,0,0
ZW070427,6,27,2024,2024-06-27 00:00:00,0,0,0
ZW04070C,6,18,2024,2024-06-18 00:00:00,0,0,0
ZW080592,3,19,2024,2024-03-19 00:00:00,0,0,0
ZW060745,10,16,2024,2024-10-16 10:42:03,0,0,0
ZW060745,10,16,2024,2024-10-16 08:02:58,0,0,0
ZW07050A,4,27,2024,2024-04-27 00:00:00,0,0,0
ZW08070A,6,23,2024,2024-06-23 00:00:00,0,0,0
ZW06050A,7,9,2024,2024-07-09 00:00:00,0,0,0
ZW080493,7,26,2024,2024-07-26 00:00:00,1,0,0
ZW06070E,10,11,2024,2024-10-11 06:17:39,0,0,0
ZW090A04,8,31,2024,2024-08-31 00:00:00,0,1,0
ZW090A10,10,8,2024,2024-10-08 11:25:39,0,0,0
ZW04070C,5,30,2024,2024-05-30 00:00:00,0,0,0
ZW000A28,7,2,2024,2024-07-02 00:00:00,0,0,0
ZW05020A,10,26,2024,2024-10-26 04:42:05,0,0,0
ZW050698,10,9,2024,2024-10-09 00:23:09,0,0,0
ZW04070C,6,23,2024,2024-06-23 00:00:00,0,0,0
ZW090A09,10,3,2024,2024-10-03 11:43:09,0,0,0
ZW080230,10,7,2024,2024-10-07 21:19:57,0,0,0
ZW06050B,7,26,2024,2024-07-26 00:00:00,1,0,0
ZW010349,6,6,2024,2024-06-06 00:00:00,0,0,0
ZW06070A,10,16,2024,2024-10-16 19:57:57,0,0,0
ZW080737,9,27,2024,2024-09-27 00:00:00,0,0,1
ZW06070A,10,17,2024,2024-10-17 14:23:41,0,0,0
ZW04040A,10,30,2024,2024-10-30 12:01:31,0,0,0
ZW090A07,5,29,2024,2024-05-29 00:00:00,0,0,0
ZW050404,10,7,2024,2024-10-07 14:56:06,0,0,0
ZW030750,9,1,2024,2024-09-01 00:00:00,0,0,0
ZW090A05,2,28,2024,2024-02-28 00:00:00,0,0,0
ZW080233,10,17,2024,2024-10-17 23:32:02,0,0,0
ZW090A10,10,8,2024,2024-10-08 09:24:02,0,0,0
ZW08020B,2,24,2024,2024-02-24 00:00:00,0,0,0
ZW070559,7,12,2024,2024-07-12 00:00:00,0,0,0
ZW070605,10,16,2024,2024-10-16 14:23:58,0,0,0
ZW030328,7,31,2024,2024-07-31 00:00:00,1,0,0
ZW080506,7,25,2024,2024-07-25 00:00:00,1,0,0
ZW07050A,4,27,2024,2024-04-27 00:00:00,0,0,0
ZW06030B,7,9,2024,2024-07-09 00:00:00,0,0,0
ZW030927,3,7,2024,2024-03-07 00:00:00,0,0,0
ZW030333,7,7,2024,2024-07-07 00:00:00,0,0,0
ZW040746,5,28,2024,2024-05-28 00:00:00,0,0,0
ZW010436,3,3,2024,2024-03-03 00:00:00,0,0,0
ZW080592,7,16,2024,2024-07-16 00:00:00,0,0,0
ZW070406,10,10,2024,2024-10-10 14:35:18,0,0,0
ZW080403,8,29,2024,2024-08-29 00:00:00,0,1,0
ZW050628,7,23,2024,2024-07-23 00:00:00,0,0,0
ZW01040E,10,18,2024,2024-10-18 07:38:34,0,0,0
ZW000A44,5,27,2024,2024-05-27 00:00:00,0,0,0
ZW05040A,10,25,2024,2024-10-25 01:30:40,0,0,0
ZW010433,2,20,2024,2024-02-20 00:00:00,0,0,0
ZW04070C,6,25,2024,2024-06-25 00:00:00,0,0,0
ZW08070A,10,30,2024,2024-10-30 03:55:55,0,0,0
ZW04040A,10,8,2024,2024-10-08 01:15:10,0,0,0
ZW04040B,4,10,2024,2024-04-10 00:00:00,0,0,0
ZW070563,7,25,2024,2024-07-25 00:00:00,1,0,0
ZW04040A,10,17,2024,2024-10-17 21:01:38,0,0,0
ZW090A05,2,28,2024,2024-02-28 00:00:00,0,0,0
ZW080734,5,23,2024,2024-05-23 00:00:00,0,0,0
ZW080403,8,10,2024,2024-08-10 00:00:00,0,0,0
ZW04040A,10,17,2024,2024-10-17 10:14:34,0,0,0
ZW08070C,9,14,2024,2024-09-14 00:00:00,0,0,0
ZW060430,10,23,2024,2024-10-23 04:03:05,0,0,0
ZW04070C,5,23,2024,2024-05-23 00:00:00,0,0,0
ZW030328,7,15,2024,2024-07-15 00:00:00,0,0,0
ZW020411,3,27,2024,2024-03-27 00:00:00,0,0,0
ZW090A12,8,16,2024,2024-08-16 00:00:00,0,0,0
ZW080210,8,23,2024,2024-08-23 00:00:00,0,0,0
ZW060106,10,7,2024,2024-10-07 18:26:39,0,0,0
ZW010560,7,23,2024,2024-07-23 00:00:00,0,0,0
ZW030333,10,15,2024,2024-10-15 16:44:21,0,0,0
ZW030325,6,29,2024,2024-06-29 00:00:00,0,0,0
ZW040783,10,14,2024,2024-10-14 12:21:47,0,0,0
ZW06070A,10,16,2024,2024-10-16 21:02:03,0,0,0
ZW04040A,10,8,2024,2024-10-08 02:52:59,0,0,0
ZW070639,7,23,2024,2024-07-23 00:00:00,0,0,0
ZW080530,8,19,2024,2024-08-19 00:00:00,0,0,0
ZW060625,2,4,2024,2024-02-04 00:00:00,0,0,0
ZW01060F,8,22,2024,2024-08-22 00:00:00,0,0,0
ZW070406,10,10,2024,2024-10-10 14:43:27,0,0,0
ZW090A12,10,4,2024,2024-10-04 14:39:13,0,0,0
ZW070561,7,25,2024,2024-07-25 00:00:00,1,0,0
ZW07030C,10,31,2024,2024-10-31 08:53:33,0,0,0
ZW090A10,10,7,2024,2024-10-07 10:23:15,0,0,0
ZW080591,10,2,2024,2024-10-02 13:23:52,0,0,0
ZW04070C,5,14,2024,2024-05-14 00:00:00,0,0,0
ZW070532,5,15,2024,2024-05-15 00:00:00,0,0,0
ZW010434,3,13,2024,2024-03-13 00:00:00,0,0,0
ZW08070C,9,5,2024,2024-09-05 00:00:00,0,0,0
ZW050628,7,20,2024,2024-07-20 00:00:00,0,0,0
ZW060628,6,29,2024,2024-06-29 00:00:00,0,0,0
ZW080601,10,9,2024,2024-10-09 00:23:42,0,0,0
ZW040746,5,12,2024,2024-05-12 00:00:00,0,0,0
ZW050631,9,30,2024,2024-09-30 00:00:00,0,0,1
ZW070427,7,10,2024,2024-07-10 00:00:00,0,0,0
ZW03090B,7,4,2024,2024-07-04 00:00:00,0,0,0
ZW06050A,10,30,2024,2024-10-30 01:19:17,0,0,0
ZW070607,3,23,2024,2024-03-23 00:00:00,0,0,0
ZW090A14,10,3,2024,2024-10-03 14:56:36,0,0,0
ZW01010A,6,29,2024,2024-06-29 00:00:00,0,0,0
ZW060179,8,7,2024,2024-08-07 00:00:00,0,0,0
ZW070427,5,30,2024,2024-05-30 00:00:00,0,0,0
ZW04070C,6,25,2024,2024-06-25 00:00:00,0,0,0
ZW080737,9,5,2024,2024-09-05 00:00:00,0,0,0
ZW080230,4,27,2024,2024-04-27 00:00:00,0,0,0
ZW080308,6,10,2024,2024-06-10 00:00:00,0,0,0
ZW080430,4,19,2024,2024-04-19 00:00:00,0,0,0
ZW000A33,10,2,2024,2024-10-02 05:22:28,0,0,0
ZW090A04,8,29,2024,2024-08-29 00:00:00,0,1,0
ZW020427,2,27,2024,2024-02-27 00:00:00,0,0,0
ZW080606,7,19,2024,2024-07-19 00:00:00,0,0,0
ZW01030C,10,31,2024,2024-10-31 06:50:17,0,0,0
ZW040461,10,8,2024,2024-10-08 22:42:50,0,0,0
ZW070605,10,2,2024,2024-10-02 13:05:38,0,0,0
ZW050228,3,28,2024,2024-03-28 00:00:00,0,0,0
ZW05040B,10,2,2024,2024-10-02 05:23:10,0,0,0
ZW020801,7,8,2024,2024-07-08 00:00:00,0,0,0
ZW060705,10,11,2024,2024-10-11 13:39:17,0,0,0
ZW01040E,10,18,2024,2024-10-18 07:38:36,0,0,0
ZW010527,7,13,2024,2024-07-13 00:00:00,0,0,0
ZW070491,7,16,2024,2024-07-16 00:00:00,0,0,0
ZW04070C,5,26,2024,2024-05-26 00:00:00,0,0,0
ZW030701,8,14,2024,2024-08-14 00:00:00,0,0,0
ZW000A69,4,3,2024,2024-04-03 00:00:00,0,0,0
ZW090A10,10,8,2024,2024-10-08 11:21:13,0,0,0
ZW080601,9,5,2024,2024-09-05 00:00:00,0,0,0
ZW030334,10,30,2023,2023-10-30 00:00:00,0,0,0
ZW050628,8,30,2024,2024-08-30 00:00:00,0,1,0
ZW090A33,8,11,2024,2024-08-11 00:00:00,0,0,0
ZW08070A,9,13,2024,2024-09-13 00:00:00,0,0,0
ZW060126,6,27,2024,2024-06-27 00:00:00,0,0,0
ZW04070C,5,15,2024,2024-05-15 00:00:00,0,0,0
ZW080202,10,18,2024,2024-10-18 15:51:40,0,0,0
ZW010102,10,15,2024,2024-10-15 12:19:29,0,0,0
ZW090A13,9,24,2024,2024-09-24 00:00:00,0,0,0
ZW030701,10,7,2024,2024-10-07 14:54:37,0,0,0
ZW080210,8,14,2024,2024-08-14 00:00:00,0,0,0
ZW070586,4,26,2024,2024-04-26 00:00:00,0,0,0
ZW020833,5,30,2024,2024-05-30 00:00:00,0,0,0
ZW060627,6,29,2024,2024-06-29 00:00:00,0,0,0
ZW04070C,5,18,2024,2024-05-18 00:00:00,0,0,0
ZW030328,7,21,2024,2024-07-21 00:00:00,0,0,0
ZW070628,4,23,2024,2024-04-23 00:00:00,0,0,0
ZW030328,7,12,2024,2024-07-12 00:00:00,0,0,0
ZW080702,6,23,2024,2024-06-23 00:00:00,0,0,0
ZW01030B,2,9,2024,2024-02-09 00:00:00,0,0,0
ZW060501,7,14,2024,2024-07-14 00:00:00,0,0,0
ZW07050B,7,31,2024,2024-07-31 00:00:00,1,0,0
ZW020446,2,26,2024,2024-02-26 00:00:00,0,0,0
ZW060735,6,7,2024,2024-06-07 00:00:00,0,0,0
ZW070563,8,6,2024,2024-08-06 00:00:00,0,0,0
ZW050628,7,25,2024,2024-07-25 00:00:00,1,0,0
ZW050628,7,30,2024,2024-07-30 00:00:00,1,0,0
ZW030750,9,19,2024,2024-09-19 00:00:00,0,0,0
ZW010412,7,17,2024,2024-07-17 00:00:00,0,0,0
ZW020509,2,15,2024,2024-02-15 00:00:00,0,0,0
ZW020411,6,27,2024,2024-06-27 00:00:00,0,0,0
ZW050703,9,27,2024,2024-09-27 00:00:00,0,0,1
ZW070563,10,23,2024,2024-10-23 10:24:28,0,0,0
ZW090A06,10,8,2024,2024-10-08 07:24:03,0,0,0
ZW04040A,10,28,2024,2024-10-28 15:07:28,0,0,0
ZW040748,6,13,2024,2024-06-13 00:00:00,0,0,0
ZW030339,10,25,2024,2024-10-25 17:40:47,0,0,0
ZW090A17,10,18,2024,2024-10-18 14:32:22,0,0,0
ZW060628,9,27,2024,2024-09-27 00:00:00,0,0,1
ZW000A01,5,25,2024,2024-05-25 00:00:00,0,0,0
ZW090A14,9,29,2024,2024-09-29 00:00:00,0,0,1
ZW090A04,8,29,2024,2024-08-29 00:00:00,0,1,0
ZW08070A,10,30,2024,2024-10-30 09:29:38,0,0,0
ZW080233,10,17,2024,2024-10-17 23:31:40,0,0,0
ZW05070A,6,21,2024,2024-06-21 00:00:00,0,0,0
ZW090A10,10,8,2024,2024-10-08 09:23:00,0,0,0
ZW090A04,8,31,2024,2024-08-31 00:00:00,0,1,0
ZW000A01,7,7,2024,2024-07-07 00:00:00,0,0,0
ZW080506,7,24,2024,2024-07-24 00:00:00,0,0,0
ZW010447,5,19,2024,2024-05-19 00:00:00,0,0,0
ZW040790,10,21,2024,2024-10-21 14:38:14,0,0,0
ZW040162,3,27,2024,2024-03-27 00:00:00,0,0,0
ZW05050B,7,10,2024,2024-07-10 00:00:00,0,0,0
ZW05060A,7,16,2024,2024-07-16 00:00:00,0,0,0
ZW060231,7,17,2024,2024-07-17 00:00:00,0,0,0
ZW04070C,5,23,2024,2024-05-23 00:00:00,0,0,0
ZW050628,7,14,2024,2024-07-14 00:00:00,0,0,0
ZW080204,9,8,2024,2024-09-08 00:00:00,0,0,0
ZW050631,9,30,2024,2024-09-30 00:00:00,0,0,1
ZW010333,10,30,2024,2024-10-30 06:53:05,0,0,0
ZW000A01,9,9,2024,2024-09-09 00:00:00,0,0,0
ZW02050B,8,29,2024,2024-08-29 00:00:00,0,1,0
ZW090A49,9,29,2024,2024-09-29 00:00:00,0,0,1
ZW08070C,9,14,2024,2024-09-14 00:00:00,0,0,0
ZW04060C,10,25,2024,2024-10-25 12:32:17,0,0,0
ZW04040A,10,4,2024,2024-10-04 17:32:09,0,0,0
ZW080506,6,23,2024,2024-06-23 00:00:00,0,0,0
ZW010434,4,6,2024,2024-04-06 00:00:00,0,0,0
ZW02080B,4,26,2024,2024-04-26 00:00:00,0,0,0
ZW070526,4,30,2024,2024-04-30 00:00:00,0,0,0
ZW010447,10,30,2024,2024-10-30 10:18:24,0,0,0
ZW060126,6,22,2024,2024-06-22 00:00:00,0,0,0
ZW030927,3,7,2024,2024-03-07 00:00:00,0,0,0
ZW030746,4,6,2024,2024-04-06 00:00:00,0,0,0
ZW080506,8,21,2024,2024-08-21 00:00:00,0,0,0
ZW070606,10,24,2024,2024-10-24 10:38:00,0,0,0
ZW06050C,10,17,2024,2024-10-17 06:39:21,0,0,0
ZW070401,8,13,2024,2024-08-13 00:00:00,0,0,0
ZW04070C,5,25,2024,2024-05-25 00:00:00,0,0,0
ZW050404,7,23,2024,2024-07-23 00:00:00,0,0,0
ZW080204,9,14,2024,2024-09-14 00:00:00,0,0,0
ZW040621,9,1,2024,2024-09-01 00:00:00,0,0,0
ZW090A10,10,8,2024,2024-10-08 11:24:27,0,0,0
ZW05060A,10,14,2024,2024-10-14 07:23:59,0,0,0
ZW080592,4,19,2024,2024-04-19 00:00:00,0,0,0
ZW070406,10,10,2024,2024-10-10 14:27:18,0,0,0
ZW060402,7,21,2024,2024-07-21 00:00:00,0,0,0
ZW090A66,2,17,2024,2024-02-17 00:00:00,0,0,0
ZW080737,10,14,2024,2024-10-14 14:13:07,0,0,0
ZW030561,6,21,2024,2024-06-21 00:00:00,0,0,0
ZW060745,2,8,2024,2024-02-08 00:00:00,0,0,0
ZW050534,9,24,2024,2024-09-24 00:00:00,0,0,0
ZW070426,6,16,2024,2024-06-16 00:00:00,0,0,0
ZW07050B,7,20,2024,2024-07-20 00:00:00,0,0,0
ZW03090A,10,15,2024,2024-10-15 09:28:00,0,0,0
ZW030391,7,4,2024,2024-07-04 00:00:00,0,0,0
ZW080210,8,22,2024,2024-08-22 00:00:00,0,0,0
ZW06050B,7,9,2024,2024-07-09 00:00:00,0,0,0
ZW04070C,6,18,2024,2024-06-18 00:00:00,0,0,0
ZW090A49,10,24,2024,2024-10-24 10:38:01,0,0,0
ZW090A10,9,11,2024,2024-09-11 00:00:00,0,0,0
ZW030562,6,19,2024,2024-06-19 00:00:00,0,0,0
